"wz11cd","lsoa11cd","msoa11cd","date","Tenure: All categories: Tenure; measures: Value","Tenure: Owned: Total; measures: Value","Tenure: Owned: Owned outright; measures: Value","Tenure: Owned: Owned with a mortgage or loan; measures: Value","Tenure: Shared ownership (part owned and part rented); measures: Value","Tenure: Social rented: Total; measures: Value","Tenure: Social rented: Rented from council (Local Authority); measures: Value","Tenure: Social rented: Other social rented; measures: Value","Tenure: Private rented: Total; measures: Value","Tenure: Private rented: Private landlord or letting agency; measures: Value","Tenure: Private rented: Employer of a household member; measures: Value","Tenure: Private rented: Relative or friend of household member; measures: Value","Tenure: Private rented: Other; measures: Value","Tenure: Living rent free; measures: Value","Tenure: Owned: Total; measures: Value:value%","Tenure: Owned: Owned outright; measures: Value:value%","Tenure: Owned: Owned with a mortgage or loan; measures: Value:value%","Tenure: Shared ownership (part owned and part rented); measures: Value:value%","Tenure: Social rented: Total; measures: Value:value%","Tenure: Social rented: Rented from council (Local Authority); measures: Value:value%","Tenure: Social rented: Other social rented; measures: Value:value%","Tenure: Private rented: Total; measures: Value:value%","Tenure: Private rented: Private landlord or letting agency; measures: Value:value%","Tenure: Private rented: Employer of a household member; measures: Value:value%","Tenure: Private rented: Relative or friend of household member; measures: Value:value%","Tenure: Private rented: Other; measures: Value:value%","Tenure: Living rent free; measures: Value:value%"
"E33018138","E01008990","E02001890",2011,415,342,90,252,1,17,8,9,50,45,0,5,0,5,82.4096385542169,21.6867469879518,60.722891566265,0.240963855421687,4.09638554216868,1.92771084337349,2.16867469879518,12.0481927710843,10.8433734939759,0,1.20481927710843,0,1.20481927710843
"E33018139","E01008990","E02001890",2011,1718,1210,355,855,24,157,77,80,317,303,0,11,3,10,70.430733410943,20.6635622817229,49.76717112922,1.39697322467986,9.13853317811409,4.48195576251455,4.65657741559953,18.4516880093132,17.6367869615832,0,0.640279394644936,0.174621653084983,0.582072176949942
"E33018140","E01008990","E02001890",2011,562,367,103,264,11,52,35,17,129,122,0,7,0,3,65.3024911032028,18.3274021352313,46.9750889679715,1.95729537366548,9.25266903914591,6.22775800711744,3.02491103202847,22.9537366548043,21.7081850533808,0,1.24555160142349,0,0.533807829181495
"E33018141","E01008988","E02001890",2011,391,282,82,200,4,34,20,14,71,68,0,2,1,0,72.1227621483376,20.9718670076726,51.150895140665,1.0230179028133,8.69565217391304,5.1150895140665,3.58056265984655,18.1585677749361,17.3913043478261,0,0.51150895140665,0.255754475703325,0
"E33018142","E01033631","E02001905",2011,7601,4965,1559,3406,59,389,216,173,2139,2036,17,72,14,49,65.3203525851862,20.5104591501118,44.8098934350743,0.776213656097882,5.11774766478095,2.84173135113801,2.27601631364294,28.1410340744639,26.7859492172083,0.223654782265491,0.94724378371267,0.184186291277463,0.644652019471122
"E33018143","E01033631","E02001905",2011,209,165,62,103,0,17,9,8,25,23,1,1,0,2,78.9473684210526,29.6650717703349,49.2822966507177,0,8.13397129186603,4.30622009569378,3.82775119617225,11.9617224880383,11.0047846889952,0.478468899521531,0.478468899521531,0,0.956937799043062
"E33018144","E01033631","E02001905",2011,370,271,66,205,6,36,24,12,54,49,1,2,2,3,73.2432432432432,17.8378378378378,55.4054054054054,1.62162162162162,9.72972972972973,6.48648648648649,3.24324324324324,14.5945945945946,13.2432432432432,0.27027027027027,0.540540540540541,0.540540540540541,0.810810810810811
"E33018145","E01009007","E02001849",2011,233,144,37,107,1,40,26,14,48,45,1,2,0,0,61.8025751072961,15.8798283261803,45.9227467811159,0.429184549356223,17.1673819742489,11.1587982832618,6.00858369098712,20.6008583690987,19.31330472103,0.429184549356223,0.858369098712446,0,0
"E33018146","E01009007","E02001849",2011,282,166,50,116,1,40,32,8,73,72,0,1,0,2,58.8652482269503,17.7304964539007,41.1347517730496,0.354609929078014,14.1843971631206,11.3475177304965,2.83687943262411,25.886524822695,25.531914893617,0,0.354609929078014,0,0.709219858156028
"E33018147","E01009007","E02001849",2011,384,244,66,178,4,72,48,24,63,57,0,6,0,1,63.5416666666667,17.1875,46.3541666666667,1.04166666666667,18.75,12.5,6.25,16.40625,14.84375,0,1.5625,0,0.260416666666667
"E33018148","E01009007","E02001849",2011,487,382,117,265,1,45,27,18,56,52,0,4,0,3,78.4394250513347,24.0246406570842,54.4147843942505,0.205338809034908,9.24024640657084,5.54414784394251,3.69609856262834,11.4989733059548,10.6776180698152,0,0.82135523613963,0,0.616016427104723
"E33018149","E01009007","E02001849",2011,507,425,109,316,6,31,17,14,45,41,0,4,0,0,83.8264299802761,21.4990138067061,62.32741617357,1.18343195266272,6.11439842209073,3.35305719921105,2.76134122287968,8.87573964497041,8.08678500986193,0,0.788954635108481,0,0
"E33018150","E01009007","E02001849",2011,271,202,57,145,2,13,9,4,52,46,0,6,0,2,74.5387453874539,21.0332103321033,53.5055350553505,0.738007380073801,4.7970479704797,3.3210332103321,1.4760147601476,19.1881918819188,16.9741697416974,0,2.2140221402214,0,0.738007380073801
"E33018151","E01009007","E02001849",2011,397,181,64,117,7,59,23,36,147,144,0,3,0,3,45.5919395465995,16.1209068010076,29.4710327455919,1.7632241813602,14.8614609571788,5.79345088161209,9.06801007556675,37.0277078085642,36.272040302267,0,0.755667506297229,0,0.755667506297229
"E33018152","E01009007","E02001849",2011,405,270,76,194,4,62,38,24,69,64,0,4,1,0,66.6666666666667,18.7654320987654,47.9012345679012,0.987654320987654,15.3086419753086,9.38271604938272,5.92592592592593,17.037037037037,15.8024691358025,0,0.987654320987654,0.246913580246914,0
"E33018153","E01009014","E02001916",2011,1018,846,220,626,8,49,30,19,108,100,0,6,2,7,83.1041257367387,21.6110019646365,61.4931237721022,0.785854616895874,4.81335952848723,2.94695481335953,1.8664047151277,10.6090373280943,9.82318271119843,0,0.589390962671906,0.196463654223969,0.68762278978389
"E33018154","E01009026","E02001916",2011,370,280,87,193,1,34,22,12,53,50,1,2,0,2,75.6756756756757,23.5135135135135,52.1621621621622,0.27027027027027,9.18918918918919,5.94594594594595,3.24324324324324,14.3243243243243,13.5135135135135,0.27027027027027,0.540540540540541,0,0.540540540540541
"E33018155","E01033641","E02006901",2011,345,251,73,178,4,33,23,10,56,49,1,4,2,1,72.7536231884058,21.1594202898551,51.5942028985507,1.15942028985507,9.56521739130435,6.66666666666667,2.89855072463768,16.231884057971,14.2028985507246,0.289855072463768,1.15942028985507,0.579710144927536,0.289855072463768
"E33018156","E01009015","E02001915",2011,315,239,70,169,1,25,20,5,47,41,0,6,0,3,75.8730158730159,22.2222222222222,53.6507936507937,0.317460317460317,7.93650793650794,6.34920634920635,1.58730158730159,14.9206349206349,13.015873015873,0,1.9047619047619,0,0.952380952380952
"E33018157","E01009045","E02001923",2011,410,319,99,220,5,38,23,15,43,40,0,2,1,5,77.8048780487805,24.1463414634146,53.6585365853659,1.21951219512195,9.26829268292683,5.60975609756098,3.65853658536585,10.4878048780488,9.75609756097561,0,0.48780487804878,0.24390243902439,1.21951219512195
"E33018158","E01009069","E02001901",2011,486,312,86,226,4,70,50,20,94,88,1,5,0,6,64.1975308641975,17.6954732510288,46.5020576131687,0.823045267489712,14.40329218107,10.2880658436214,4.11522633744856,19.3415637860082,18.1069958847737,0.205761316872428,1.02880658436214,0,1.23456790123457
"E33018159","E01009069","E02001901",2011,257,145,35,110,4,39,30,9,64,58,0,6,0,5,56.420233463035,13.6186770428016,42.8015564202335,1.55642023346304,15.1750972762646,11.6731517509728,3.50194552529183,24.9027237354086,22.568093385214,0,2.33463035019455,0,1.94552529182879
"E33018160","E01009098","E02001851",2011,842,658,157,501,1,87,42,45,89,87,0,1,1,7,78.1472684085511,18.646080760095,59.501187648456,0.118764845605701,10.332541567696,4.98812351543943,5.34441805225653,10.5700712589074,10.332541567696,0,0.118764845605701,0.118764845605701,0.831353919239905
"E33018161","E01009102","E02001854",2011,1571,1126,277,849,10,167,98,69,262,237,2,23,0,6,71.6740929344367,17.6320814767664,54.0420114576703,0.63653723742839,10.6301718650541,6.23806492679822,4.39210693825589,16.6772756206238,15.0859325270528,0.127307447485678,1.4640356460853,0,0.381922342457034
"E33018162","E01009102","E02001854",2011,1151,800,187,613,8,149,77,72,192,177,5,10,0,2,69.5047784535187,16.24674196351,53.2580364900087,0.695047784535187,12.9452649869679,6.68983492615117,6.25543006081668,16.6811468288445,15.377932232841,0.434404865334492,0.868809730668984,0,0.173761946133797
"E33018163","E01009102","E02001854",2011,385,268,77,191,2,55,34,21,57,46,4,7,0,3,69.6103896103896,20,49.6103896103896,0.519480519480519,14.2857142857143,8.83116883116883,5.45454545454545,14.8051948051948,11.9480519480519,1.03896103896104,1.81818181818182,0,0.779220779220779
"E33018164","E01009102","E02001854",2011,584,439,117,322,10,66,44,22,66,64,0,2,0,3,75.1712328767123,20.0342465753425,55.1369863013699,1.71232876712329,11.3013698630137,7.53424657534247,3.76712328767123,11.3013698630137,10.958904109589,0,0.342465753424658,0,0.513698630136986
"E33018165","E01009102","E02001854",2011,313,231,53,178,4,41,20,21,37,36,0,1,0,0,73.8019169329073,16.9329073482428,56.8690095846645,1.2779552715655,13.0990415335463,6.38977635782748,6.70926517571885,11.8210862619808,11.5015974440895,0,0.319488817891374,0,0
"E33018166","E01009102","E02001854",2011,303,218,50,168,3,30,19,11,48,45,0,2,1,4,71.947194719472,16.5016501650165,55.4455445544555,0.99009900990099,9.9009900990099,6.27062706270627,3.63036303630363,15.8415841584158,14.8514851485149,0,0.66006600660066,0.33003300330033,1.32013201320132
"E33018167","E01009102","E02001854",2011,1481,1107,258,849,18,102,46,56,247,225,1,18,3,7,74.74679270763,17.4206617150574,57.3261309925726,1.2153950033761,6.88723835246455,3.10600945307225,3.7812288993923,16.6779203241053,15.1924375422012,0.0675219446320054,1.2153950033761,0.202565833896016,0.472653612424038
"E33018168","E01009102","E02001854",2011,1022,739,196,543,4,133,83,50,141,136,2,3,0,5,72.3091976516634,19.1780821917808,53.1311154598826,0.391389432485323,13.013698630137,8.12133072407045,4.89236790606654,13.7964774951076,13.307240704501,0.195694716242661,0.293542074363992,0,0.489236790606654
"E33018169","E01009101","E02001855",2011,707,500,130,370,5,107,57,50,92,85,0,6,1,3,70.7213578500707,18.3875530410184,52.3338048090523,0.707213578500707,15.1343705799151,8.06223479490806,7.07213578500707,13.012729844413,12.022630834512,0,0.848656294200849,0.141442715700141,0.424328147100424
"E33018170","E01009101","E02001855",2011,2807,2305,631,1674,22,277,152,125,195,186,0,8,1,8,82.1161382258639,22.4795154969719,59.636622728892,0.783754898468115,9.86818667616673,5.41503384396152,4.4531528322052,6.94691841824011,6.62629141432134,0,0.285001781261133,0.0356252226576416,0.285001781261133
"E33018171","E01009101","E02001855",2011,526,350,90,260,4,78,53,25,92,86,0,6,0,2,66.5399239543726,17.1102661596958,49.4296577946768,0.760456273764259,14.828897338403,10.0760456273764,4.75285171102662,17.4904942965779,16.3498098859316,0,1.14068441064639,0,0.380228136882129
"E33018172","E01009119","E02001949",2011,249,171,40,131,3,37,26,11,38,36,0,2,0,0,68.6746987951807,16.0642570281125,52.6104417670683,1.20481927710843,14.859437751004,10.4417670682731,4.41767068273092,15.2610441767068,14.4578313253012,0,0.803212851405622,0,0
"E33018173","E01009119","E02001949",2011,274,190,51,139,6,38,32,6,35,34,1,0,0,5,69.3430656934307,18.6131386861314,50.7299270072993,2.18978102189781,13.8686131386861,11.6788321167883,2.18978102189781,12.7737226277372,12.4087591240876,0.364963503649635,0,0,1.82481751824817
"E33018174","E01009119","E02001949",2011,665,456,105,351,10,83,50,33,112,104,0,7,1,4,68.5714285714286,15.7894736842105,52.781954887218,1.50375939849624,12.4812030075188,7.5187969924812,4.96240601503759,16.8421052631579,15.6390977443609,0,1.05263157894737,0.150375939849624,0.601503759398496
"E33018175","E01009119","E02001949",2011,385,288,68,220,6,40,33,7,48,44,0,3,1,3,74.8051948051948,17.6623376623377,57.1428571428571,1.55844155844156,10.3896103896104,8.57142857142857,1.81818181818182,12.4675324675325,11.4285714285714,0,0.779220779220779,0.25974025974026,0.779220779220779
"E33018176","E01009119","E02001949",2011,744,542,118,424,11,95,63,32,96,91,0,5,0,0,72.8494623655914,15.8602150537634,56.989247311828,1.47849462365591,12.7688172043011,8.46774193548387,4.3010752688172,12.9032258064516,12.2311827956989,0,0.672043010752688,0,0
"E33018177","E01009116","E02001953",2011,964,750,204,546,13,102,70,32,96,89,3,4,0,3,77.8008298755187,21.1618257261411,56.6390041493776,1.34854771784232,10.5809128630705,7.26141078838174,3.3195020746888,9.95850622406639,9.23236514522822,0.311203319502075,0.4149377593361,0,0.311203319502075
"E33018178","E01033627","E02006898",2011,3543,2535,669,1866,32,163,90,73,795,751,2,35,7,18,71.549534292972,18.8823031329382,52.6672311600339,0.903189387524697,4.60062094270392,2.54022015241321,2.06040079029071,22.4386113463167,21.1967259384702,0.0564493367202935,0.987863392605137,0.197572678521027,0.508044030482642
"E33018179","E01033627","E02006898",2011,374,251,77,174,4,32,21,11,84,74,1,7,2,3,67.1122994652406,20.5882352941176,46.524064171123,1.06951871657754,8.55614973262032,5.61497326203209,2.94117647058824,22.4598930481283,19.7860962566845,0.267379679144385,1.8716577540107,0.53475935828877,0.802139037433155
"E33018180","E01033622","E02006899",2011,1619,1057,253,804,20,148,98,50,371,341,7,15,8,23,65.2872143298332,15.6269302038295,49.6602841260037,1.23533045089561,9.14144533662755,6.05311920938851,3.08832612723904,22.9153798641136,21.0623841877702,0.432365657813465,0.926497838171711,0.494132180358246,1.42063001852996
"E33018181","E01033627","E02006898",2011,368,254,58,196,2,28,22,6,83,78,0,4,1,1,69.0217391304348,15.7608695652174,53.2608695652174,0.543478260869565,7.60869565217391,5.97826086956522,1.6304347826087,22.554347826087,21.195652173913,0,1.08695652173913,0.271739130434783,0.271739130434783
"E33018182","E01033627","E02006898",2011,994,653,162,491,7,74,41,33,252,239,0,10,3,8,65.6941649899396,16.2977867203219,49.3963782696177,0.704225352112676,7.44466800804829,4.12474849094567,3.31991951710262,25.3521126760563,24.0442655935614,0,1.00603621730382,0.301810865191147,0.804828973843058
"E33018183","E01033627","E02006898",2011,1151,793,201,592,11,95,57,38,244,229,0,15,0,8,68.8966116420504,17.4630755864466,51.4335360556038,0.955690703735882,8.25369244135534,4.95221546481321,3.30147697654214,21.1989574283232,19.8957428323197,0,1.30321459600348,0,0.695047784535187
"E33018184","E01009146","E02006897",2011,242,111,23,88,1,59,28,31,69,68,0,1,0,2,45.8677685950413,9.50413223140496,36.3636363636364,0.413223140495868,24.3801652892562,11.5702479338843,12.8099173553719,28.5123966942149,28.099173553719,0,0.413223140495868,0,0.826446280991736
"E33018185","E01009146","E02006897",2011,362,217,41,176,4,33,25,8,103,101,0,1,1,5,59.9447513812155,11.3259668508287,48.6187845303867,1.10497237569061,9.11602209944751,6.9060773480663,2.20994475138122,28.4530386740331,27.9005524861878,0,0.276243093922652,0.276243093922652,1.38121546961326
"E33018186","E01009146","E02006897",2011,370,157,43,114,5,59,35,24,148,141,0,5,2,1,42.4324324324324,11.6216216216216,30.8108108108108,1.35135135135135,15.9459459459459,9.45945945945946,6.48648648648649,40,38.1081081081081,0,1.35135135135135,0.540540540540541,0.27027027027027
"E33018187","E01009146","E02006897",2011,2425,1884,513,1371,27,156,93,63,345,313,2,24,6,13,77.6907216494845,21.1546391752577,56.5360824742268,1.11340206185567,6.43298969072165,3.83505154639175,2.5979381443299,14.2268041237113,12.9072164948454,0.0824742268041237,0.989690721649484,0.247422680412371,0.536082474226804
"E33018188","E01033639","E02006897",2011,367,273,76,197,3,31,12,19,56,51,1,4,0,4,74.3869209809264,20.708446866485,53.6784741144414,0.817438692098093,8.44686648501362,3.26975476839237,5.17711171662125,15.2588555858311,13.8964577656676,0.272479564032698,1.08991825613079,0,1.08991825613079
"E33018189","E01033639","E02006897",2011,351,146,35,111,2,74,47,27,127,121,0,5,1,2,41.5954415954416,9.97150997150997,31.6239316239316,0.56980056980057,21.0826210826211,13.3903133903134,7.69230769230769,36.1823361823362,34.4729344729345,0,1.42450142450142,0.284900284900285,0.56980056980057
"E33018190","E01033639","E02006897",2011,742,566,155,411,8,50,32,18,115,111,1,3,0,3,76.2803234501348,20.8894878706199,55.3908355795148,1.07816711590297,6.73854447439353,4.31266846361186,2.42587601078167,15.4986522911051,14.9595687331536,0.134770889487871,0.404312668463612,0,0.404312668463612
"E33018191","E01033639","E02006897",2011,527,247,60,187,4,106,61,45,164,156,0,7,1,6,46.8690702087287,11.3851992409867,35.4838709677419,0.759013282732448,20.1138519924099,11.5749525616698,8.53889943074004,31.1195445920304,29.6015180265655,0,1.32827324478178,0.189753320683112,1.13851992409867
"E33018192","E01033639","E02006897",2011,424,330,93,237,6,24,12,12,63,57,0,4,2,1,77.8301886792453,21.9339622641509,55.8962264150943,1.41509433962264,5.66037735849057,2.83018867924528,2.83018867924528,14.8584905660377,13.4433962264151,0,0.943396226415094,0.471698113207547,0.235849056603774
"E33018193","E01033639","E02006897",2011,588,424,90,334,5,29,10,19,126,119,0,7,0,4,72.108843537415,15.3061224489796,56.8027210884354,0.850340136054422,4.93197278911565,1.70068027210884,3.2312925170068,21.4285714285714,20.2380952380952,0,1.19047619047619,0,0.680272108843537
"E33018194","E01033623","E02006899",2011,675,464,123,341,5,80,42,38,118,110,0,8,0,8,68.7407407407407,18.2222222222222,50.5185185185185,0.740740740740741,11.8518518518519,6.22222222222222,5.62962962962963,17.4814814814815,16.2962962962963,0,1.18518518518519,0,1.18518518518519
"E33018195","E01009159","E02001956",2011,1193,784,183,601,15,165,95,70,224,207,3,12,2,5,65.7166806370494,15.3394803017603,50.3772003352892,1.25733445096396,13.8306789606035,7.96311818943839,5.86756077116513,18.7761944677284,17.3512154233026,0.251466890192791,1.00586756077117,0.167644593461861,0.419111483654652
"E33018196","E01009159","E02001956",2011,700,448,105,343,17,140,108,32,90,85,1,4,0,5,64,15,49,2.42857142857143,20,15.4285714285714,4.57142857142857,12.8571428571429,12.1428571428571,0.142857142857143,0.571428571428571,0,0.714285714285714
"E33018197","E01009184","E02001918",2011,1208,875,257,618,9,145,59,86,174,167,0,6,1,5,72.4337748344371,21.2748344370861,51.158940397351,0.745033112582781,12.0033112582781,4.8841059602649,7.11920529801325,14.4039735099338,13.8245033112583,0,0.496688741721854,0.0827814569536424,0.413907284768212
"E33018198","E01009188","E02001918",2011,458,324,75,249,3,46,31,15,83,74,0,6,3,2,70.7423580786026,16.3755458515284,54.3668122270742,0.655021834061135,10.0436681222707,6.76855895196507,3.27510917030568,18.1222707423581,16.1572052401747,0,1.31004366812227,0.655021834061135,0.436681222707424
"E33018199","E01009178","E02001930",2011,539,384,112,272,4,62,36,26,75,71,0,4,0,14,71.2430426716141,20.7792207792208,50.4638218923933,0.742115027829314,11.5027829313544,6.67903525046382,4.82374768089054,13.9146567717996,13.1725417439703,0,0.742115027829314,0,2.5974025974026
"E33018200","E01009178","E02001930",2011,493,310,103,207,4,68,45,23,106,104,0,2,0,5,62.8803245436105,20.8924949290061,41.9878296146045,0.811359026369168,13.7931034482759,9.12778904665314,4.66531440162272,21.501014198783,21.0953346855984,0,0.405679513184584,0,1.01419878296146
"E33018201","E01009178","E02001930",2011,385,252,83,169,1,76,57,19,51,50,0,1,0,5,65.4545454545455,21.5584415584416,43.8961038961039,0.25974025974026,19.7402597402597,14.8051948051948,4.93506493506494,13.2467532467532,12.987012987013,0,0.25974025974026,0,1.2987012987013
"E33018202","E01009203","E02001869",2011,805,583,153,430,9,101,60,41,109,100,0,7,2,3,72.4223602484472,19.0062111801242,53.416149068323,1.11801242236025,12.5465838509317,7.45341614906832,5.09316770186335,13.5403726708075,12.4223602484472,0,0.869565217391304,0.248447204968944,0.372670807453416
"E33018203","E01009199","E02001878",2011,824,524,161,363,5,98,58,40,188,168,7,11,2,9,63.5922330097087,19.5388349514563,44.0533980582524,0.606796116504854,11.8932038834951,7.03883495145631,4.85436893203883,22.8155339805825,20.3883495145631,0.849514563106796,1.33495145631068,0.242718446601942,1.09223300970874
"E33018204","E01009204","E02001878",2011,301,203,62,141,1,54,30,24,41,40,0,1,0,2,67.4418604651163,20.5980066445183,46.843853820598,0.332225913621262,17.9401993355482,9.96677740863787,7.9734219269103,13.6212624584718,13.2890365448505,0,0.332225913621262,0,0.664451827242525
"E33018205","E01009204","E02001878",2011,312,237,59,178,4,26,16,10,44,40,0,3,1,1,75.9615384615385,18.9102564102564,57.051282051282,1.28205128205128,8.33333333333333,5.12820512820513,3.2051282051282,14.1025641025641,12.8205128205128,0,0.961538461538462,0.32051282051282,0.32051282051282
"E33018206","E01009204","E02001878",2011,370,274,87,187,2,52,32,20,40,39,0,1,0,2,74.054054054054,23.5135135135135,50.5405405405405,0.540540540540541,14.0540540540541,8.64864864864865,5.4054054054054,10.8108108108108,10.5405405405405,0,0.27027027027027,0,0.540540540540541
"E33018207","E01009204","E02001878",2011,255,208,57,151,2,22,11,11,20,17,1,1,1,3,81.5686274509804,22.3529411764706,59.2156862745098,0.784313725490196,8.62745098039216,4.31372549019608,4.31372549019608,7.84313725490196,6.66666666666667,0.392156862745098,0.392156862745098,0.392156862745098,1.17647058823529
"E33018208","E01033644","E02001878",2011,208,126,43,83,1,27,21,6,51,47,0,4,0,3,60.5769230769231,20.6730769230769,39.9038461538462,0.480769230769231,12.9807692307692,10.0961538461538,2.88461538461538,24.5192307692308,22.5961538461538,0,1.92307692307692,0,1.44230769230769
"E33018209","E01033644","E02001878",2011,257,191,36,155,2,31,13,18,29,25,0,3,1,4,74.3190661478599,14.0077821011673,60.3112840466926,0.778210116731518,12.0622568093385,5.05836575875486,7.00389105058366,11.284046692607,9.72762645914397,0,1.16731517509728,0.389105058365759,1.55642023346304
"E33018210","E01033644","E02001878",2011,932,644,177,467,8,143,95,48,131,119,0,9,3,6,69.0987124463519,18.9914163090129,50.1072961373391,0.858369098712446,15.343347639485,10.1931330472103,5.15021459227468,14.0557939914163,12.7682403433476,0,0.965665236051502,0.321888412017167,0.643776824034335
"E33018211","E01009194","E02001877",2011,327,230,81,149,1,46,20,26,46,46,0,0,0,4,70.3363914373089,24.7706422018349,45.565749235474,0.305810397553517,14.0672782874618,6.11620795107034,7.95107033639144,14.0672782874618,14.0672782874618,0,0,0,1.22324159021407
"E33018212","E01009198","E02001884",2011,277,187,71,116,3,33,22,11,52,49,1,2,0,2,67.5090252707581,25.6317689530686,41.8772563176895,1.08303249097473,11.913357400722,7.94223826714801,3.97111913357401,18.7725631768953,17.6895306859206,0.36101083032491,0.72202166064982,0,0.72202166064982
"E33018213","E01009198","E02001884",2011,293,213,62,151,0,40,30,10,37,31,0,4,2,3,72.6962457337884,21.160409556314,51.5358361774744,0,13.6518771331058,10.2389078498294,3.41296928327645,12.6279863481229,10.580204778157,0,1.36518771331058,0.68259385665529,1.02389078498294
"E33018214","E01009198","E02001884",2011,264,158,67,91,1,62,50,12,41,37,0,4,0,2,59.8484848484849,25.3787878787879,34.469696969697,0.378787878787879,23.4848484848485,18.9393939393939,4.54545454545455,15.530303030303,14.0151515151515,0,1.51515151515152,0,0.757575757575758
"E33018215","E01009198","E02001884",2011,327,244,90,154,1,42,26,16,37,34,0,3,0,3,74.6177370030581,27.5229357798165,47.0948012232416,0.305810397553517,12.8440366972477,7.95107033639144,4.89296636085627,11.3149847094801,10.3975535168196,0,0.91743119266055,0,0.91743119266055
"E33018216","E01009200","E02006900",2011,197,148,39,109,0,30,20,10,19,18,0,1,0,0,75.1269035532995,19.7969543147208,55.3299492385787,0,15.2284263959391,10.1522842639594,5.0761421319797,9.64467005076142,9.13705583756345,0,0.50761421319797,0,0
"E33018217","E01009200","E02006900",2011,236,141,31,110,1,43,27,16,51,46,0,5,0,0,59.7457627118644,13.135593220339,46.6101694915254,0.423728813559322,18.2203389830508,11.4406779661017,6.77966101694915,21.6101694915254,19.4915254237288,0,2.11864406779661,0,0
"E33018218","E01009200","E02006900",2011,420,223,56,167,4,75,51,24,114,106,0,4,4,4,53.0952380952381,13.3333333333333,39.7619047619048,0.952380952380952,17.8571428571429,12.1428571428571,5.71428571428571,27.1428571428571,25.2380952380952,0,0.952380952380952,0.952380952380952,0.952380952380952
"E33018219","E01009200","E02006900",2011,745,523,204,319,6,117,78,39,97,96,0,1,0,2,70.2013422818792,27.3825503355705,42.8187919463087,0.805369127516779,15.7046979865772,10.4697986577181,5.23489932885906,13.0201342281879,12.8859060402685,0,0.134228187919463,0,0.268456375838926
"E33018220","E01009200","E02006900",2011,282,178,45,133,1,49,29,20,54,53,0,0,1,0,63.1205673758865,15.9574468085106,47.1631205673759,0.354609929078014,17.3758865248227,10.2836879432624,7.09219858156028,19.1489361702128,18.7943262411348,0,0,0.354609929078014,0
"E33018221","E01009200","E02006900",2011,301,209,60,149,1,44,23,21,45,40,0,5,0,2,69.4352159468439,19.9335548172757,49.5016611295681,0.332225913621262,14.6179401993355,7.64119601328904,6.97674418604651,14.9501661129568,13.2890365448505,0,1.66112956810631,0,0.664451827242525
"E33018222","E01009200","E02006900",2011,277,188,54,134,6,38,21,17,44,40,0,3,1,1,67.870036101083,19.4945848375451,48.3754512635379,2.16606498194946,13.7184115523466,7.5812274368231,6.13718411552347,15.884476534296,14.4404332129964,0,1.08303249097473,0.36101083032491,0.36101083032491
"E33018223","E01009200","E02006900",2011,960,610,162,448,12,118,68,50,214,202,1,11,0,6,63.5416666666667,16.875,46.6666666666667,1.25,12.2916666666667,7.08333333333333,5.20833333333333,22.2916666666667,21.0416666666667,0.104166666666667,1.14583333333333,0,0.625
"E33018224","E01009202","E02001869",2011,222,139,37,102,6,42,16,26,34,32,0,1,1,1,62.6126126126126,16.6666666666667,45.945945945946,2.7027027027027,18.9189189189189,7.20720720720721,11.7117117117117,15.3153153153153,14.4144144144144,0,0.45045045045045,0.45045045045045,0.45045045045045
"E33018225","E01009202","E02001869",2011,1134,711,194,517,12,163,95,68,237,224,2,6,5,11,62.6984126984127,17.1075837742504,45.5908289241623,1.05820105820106,14.373897707231,8.37742504409171,5.99647266313933,20.8994708994709,19.7530864197531,0.17636684303351,0.529100529100529,0.440917107583774,0.970017636684303
"E33018226","E01009202","E02001869",2011,226,165,56,109,5,19,14,5,36,34,0,2,0,1,73.0088495575221,24.7787610619469,48.2300884955752,2.21238938053097,8.4070796460177,6.19469026548673,2.21238938053097,15.929203539823,15.0442477876106,0,0.884955752212389,0,0.442477876106195
"E33018227","E01009202","E02001869",2011,530,353,80,273,3,102,72,30,72,66,0,3,3,0,66.6037735849057,15.0943396226415,51.5094339622642,0.566037735849057,19.2452830188679,13.5849056603774,5.66037735849057,13.5849056603774,12.4528301886792,0,0.566037735849057,0.566037735849057,0
"E33018228","E01009203","E02001869",2011,275,207,48,159,3,35,19,16,30,27,1,2,0,0,75.2727272727273,17.4545454545455,57.8181818181818,1.09090909090909,12.7272727272727,6.90909090909091,5.81818181818182,10.9090909090909,9.81818181818182,0.363636363636364,0.727272727272727,0,0
"E33018229","E01009203","E02001869",2011,279,206,46,160,3,40,31,9,30,26,1,3,0,0,73.8351254480287,16.4874551971326,57.347670250896,1.0752688172043,14.336917562724,11.1111111111111,3.2258064516129,10.752688172043,9.31899641577061,0.3584229390681,1.0752688172043,0,0
"E33018230","E01009203","E02001869",2011,380,256,86,170,5,59,38,21,60,55,1,4,0,0,67.3684210526316,22.6315789473684,44.7368421052632,1.31578947368421,15.5263157894737,10,5.52631578947368,15.7894736842105,14.4736842105263,0.263157894736842,1.05263157894737,0,0
"E33018231","E01009203","E02001869",2011,299,226,57,169,0,35,23,12,36,31,0,5,0,2,75.5852842809365,19.0635451505017,56.5217391304348,0,11.7056856187291,7.69230769230769,4.0133779264214,12.0401337792642,10.3678929765886,0,1.67224080267559,0,0.668896321070234
